product_name,price,price_value,sku,stock_status,stock_quantity,categories,tags,tags_and_categories,tag_count,short_description,product_url,listing_page
Magcargo,£36.00,36.0,3917,210 in stock,210,Lava | Pokemon,Flame Body | Lava | magcargo,Lava | Pokemon | Flame Body | magcargo,4,"Magcargo’s body temperature is approximately 18,000 degrees Fahrenheit. Water is vaporized on contact. If this Pokémon is caught in the rain, the raindrops instantly turn into steam, cloaking the area in a thick fog.",https://scrapeme.live/shop/Magcargo/,14
Mantine,£114.00,114.0,3704,195 in stock,195,Kite | Pokemon,Kite | mantine | Water Absorb,Kite | Pokemon | mantine | Water Absorb,4,"On sunny days, schools of Mantine can be seen elegantly leaping over the sea’s waves. This Pokémon is not bothered by the Remoraid that hitches rides.",https://scrapeme.live/shop/Mantine/,14
Octillery,£94.00,94.0,9000,150 in stock,150,Jet | Pokemon,Jet | octillery | Sniper,Jet | Pokemon | octillery | Sniper,4,"Octillery grabs onto its foe using its tentacles. This Pokémon tries to immobilize it before delivering the finishing blow. If the foe turns out to be too strong, Octillery spews ink to escape.",https://scrapeme.live/shop/Octillery/,14
Piloswine,£84.00,84.0,4003,276 in stock,276,Pokemon | Swine,Oblivious | piloswine | Swine,Pokemon | Swine | Oblivious | piloswine,4,Piloswine is covered by a thick coat of long hair that enables it to endure the freezing cold. This Pokémon uses its tusks to dig up food that has been buried under ice.,https://scrapeme.live/shop/Piloswine/,14
Remoraid,£122.00,122.0,4952,46 in stock,46,Jet | Pokemon,Jet | remoraid | Sniper,Jet | Pokemon | remoraid | Sniper,4,"Remoraid sucks in water, then expels it at high velocity using its abdominal muscles to shoot down flying prey. When evolution draws near, this Pokémon travels downstream from rivers.",https://scrapeme.live/shop/Remoraid/,14
Skarmory,£199.00,199.0,1057,102 in stock,102,Armor Bird | Pokemon,Armor Bird | Keen Eye | skarmory,Armor Bird | Pokemon | Keen Eye | skarmory,4,"Skarmory’s steel wings become tattered and bashed in from repeated battles. Once a year, the battered wings grow back completely, restoring the cutting edges to their pristine state.",https://scrapeme.live/shop/Skarmory/,14
Sneasel,£108.00,108.0,5017,141 in stock,141,Pokemon | Sharp Claw,Keen Eye | Sharp Claw | sneasel,Pokemon | Sharp Claw | Keen Eye | sneasel,4,Sneasel scales trees by punching its hooked claws into the bark. This Pokémon seeks out unguarded nests and steals eggs for food while the parents are away.,https://scrapeme.live/shop/Sneasel/,14
Swinub,£132.00,132.0,8647,250 in stock,250,Pig | Pokemon,Oblivious | Pig | swinub,Pig | Pokemon | Oblivious | swinub,4,Swinub roots for food by rubbing its snout against the ground. Its favorite food is a mushroom that grows under the cover of dead grass. This Pokémon occasionally roots out hot springs.,https://scrapeme.live/shop/Swinub/,14
Teddiursa,£173.00,173.0,7681,274 in stock,274,Little Bear | Pokemon,Little Bear | Pickup | teddiursa,Little Bear | Pokemon | Pickup | teddiursa,4,This Pokémon likes to lick its palms that are sweetened by being soaked in honey. Teddiursa concocts its own honey by blending fruits and pollen collected by Beedrill.,https://scrapeme.live/shop/Teddiursa/,14
Ursaring,£31.00,31.0,7576,209 in stock,209,Hibernator | Pokemon,Guts | Hibernator | ursaring,Hibernator | Pokemon | Guts | ursaring,4,"In the forests inhabited by Ursaring, it is said that there are many streams and towering trees where they gather food. This Pokémon walks through its forest gathering food every day.",https://scrapeme.live/shop/Ursaring/,14
Blissey,£31.00,31.0,8632,289 in stock,289,Happiness | Pokemon,blissey | Happiness | Natural Cure,Happiness | Pokemon | blissey | Natural Cure,4,"Blissey senses sadness with its fluffy coat of fur. If it does so, this Pokémon will rush over to a sad person, no matter how far away, to share a Lucky Egg that brings a smile to any face.",https://scrapeme.live/shop/Blissey/,15
Donphan,£89.00,89.0,3134,197 in stock,197,Armor | Pokemon,Armor | donphan | Sturdy,Armor | Pokemon | donphan | Sturdy,4,"If Donphan were to tackle with its hard body, even a house could be destroyed. Using its massive strength, the Pokémon helps clear rock and mud slides that block mountain trails.",https://scrapeme.live/shop/Donphan/,15
Elekid,£104.00,104.0,5157,131 in stock,131,Electric | Pokemon,Electric | elekid | Static,Electric | Pokemon | elekid | Static,4,"Elekid stores electricity in its body. If it touches metal and accidentally discharges all its built-up electricity, this Pokémon begins swinging its arms in circles to recharge itself.",https://scrapeme.live/shop/Elekid/,15
Entei,£27.00,27.0,9592,36 in stock,36,Pokemon | Volcano,entei | Pressure | Volcano,Pokemon | Volcano | entei | Pressure,4,Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.,https://scrapeme.live/shop/Entei/,15
Hitmontop,£149.00,149.0,3340,47 in stock,47,Handstand | Pokemon,Handstand | hitmontop | Intimidate,Handstand | Pokemon | hitmontop | Intimidate,4,"Hitmontop spins on its head at high speed, all the while delivering kicks. This technique is a remarkable mix of both offense and defense at the same time. The Pokémon travels faster spinning than it does walking.",https://scrapeme.live/shop/Hitmontop/,15
Larvitar,£26.00,26.0,9302,31 in stock,31,Pokemon | Rock Skin,Guts | larvitar | Rock Skin,Pokemon | Rock Skin | Guts | larvitar,4,"Larvitar is born deep under the ground. To come up to the surface, this Pokémon must eat its way through the soil above. Until it does so, Larvitar cannot see its parents.",https://scrapeme.live/shop/Larvitar/,15
Magby,£40.00,40.0,5864,21 in stock,21,Live Coal | Pokemon,Flame Body | Live Coal | magby,Live Coal | Pokemon | Flame Body | magby,4,"Magby’s state of health is determined by observing the fire it breathes. If the Pokémon is spouting yellow flames from its mouth, it is in good health. When it is fatigued, black smoke will be mixed in with the flames.",https://scrapeme.live/shop/Magby/,15
Miltank,£26.00,26.0,1586,12 in stock,12,Milk Cow | Pokemon,Milk Cow | miltank | Thick Fat,Milk Cow | Pokemon | miltank | Thick Fat,4,Miltank gives over five gallons of milk on a daily basis. Its sweet milk is enjoyed by children and grown-ups alike. People who can’t drink milk turn it into yogurt and eat it instead.,https://scrapeme.live/shop/Miltank/,15
Phanpy,£129.00,129.0,7852,120 in stock,120,Long Nose | Pokemon,Long Nose | phanpy | Pickup,Long Nose | Pokemon | phanpy | Pickup,4,"Phanpy uses its long nose to shower itself. When others gather around, they thoroughly douse each other with water. These Pokémon can be seen drying their soaking-wet bodies at the edge of water.",https://scrapeme.live/shop/Phanpy/,15
Porygon2,£151.00,151.0,4420,210 in stock,210,Pokemon | Virtual,porygon2 | Trace | Virtual,Pokemon | Virtual | porygon2 | Trace,4,Porygon2 was created by humans using the power of science. The man-made Pokémon has been endowed with artificial intelligence that enables it to learn new gestures and emotions on its own.,https://scrapeme.live/shop/Porygon2/,15
Raikou,£66.00,66.0,5989,276 in stock,276,Pokemon | Thunder,Pressure | raikou | Thunder,Pokemon | Thunder | Pressure | raikou,4,Raikou embodies the speed of lightning. The roars of this Pokémon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.,https://scrapeme.live/shop/Raikou/,15
Smeargle,£151.00,151.0,6497,56 in stock,56,Painter | Pokemon,Painter | smeargle | Technician,Painter | Pokemon | smeargle | Technician,4,"Smeargle marks the boundaries of its territory using a body fluid that leaks out from the tip of its tail. Over 5,000 different marks left by this Pokémon have been found.",https://scrapeme.live/shop/Smeargle/,15
Smoochum,£166.00,166.0,7637,116 in stock,116,Kiss | Pokemon,Kiss | Oblivious | smoochum,Kiss | Pokemon | Oblivious | smoochum,4,"Smoochum actively runs about, but also falls quite often. Whenever the chance arrives, it will look for its reflection to make sure its face hasn’t become dirty.",https://scrapeme.live/shop/Smoochum/,15
Stantler,£33.00,33.0,3706,278 in stock,278,Big Horn | Pokemon,Big Horn | Intimidate | stantler,Big Horn | Pokemon | Intimidate | stantler,4,"Stantler’s magnificent antlers were traded at high prices as works of art. As a result, this Pokémon was hunted close to extinction by those who were after the priceless antlers.",https://scrapeme.live/shop/Stantler/,15
Suicune,£68.00,68.0,8586,275 in stock,275,Aurora | Pokemon,Aurora | Pressure | suicune,Aurora | Pokemon | Pressure | suicune,4,Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokémon has the power to purify dirty water.,https://scrapeme.live/shop/Suicune/,15
Tyrogue,£145.00,145.0,7594,76 in stock,76,Pokemon | Scuffle,Guts | Scuffle | tyrogue,Pokemon | Scuffle | Guts | tyrogue,4,"Tyrogue becomes stressed out if it does not get to train every day. When raising this Pokémon, the Trainer must establish and uphold various training methods.",https://scrapeme.live/shop/Tyrogue/,15
Blaziken,£40.00,40.0,7662,139 in stock,139,Blaze | Pokemon,Blaze | blaziken,Blaze | Pokemon | blaziken,3,Blaziken has incredibly strong legs—it can easily clear a 30-story building in one leap. This Pokémon’s blazing punches leave its foes scorched and blackened.,https://scrapeme.live/shop/Blaziken/,16
Celebi,£111.00,111.0,1144,154 in stock,154,Pokemon | Time Travel,celebi | Natural Cure | Time Travel,Pokemon | Time Travel | celebi | Natural Cure,4,"This Pokémon came from the future by crossing over time. It is thought that so long as Celebi appears, a bright and shining future awaits us.",https://scrapeme.live/shop/Celebi/,16
Combusken,£68.00,68.0,9912,257 in stock,257,Pokemon | Young Fowl,Blaze | combusken | Young Fowl,Pokemon | Young Fowl | Blaze | combusken,4,Combusken battles with the intensely hot flames it spews from its beak and with outstandingly destructive kicks. This Pokémon’s cry is very loud and distracting.,https://scrapeme.live/shop/Combusken/,16
Grovyle,£190.00,190.0,9191,195 in stock,195,Pokemon | Wood Gecko,grovyle | Overgrow | Wood Gecko,Pokemon | Wood Gecko | grovyle | Overgrow,4,"This Pokémon adeptly flies from branch to branch in trees. In a forest, no Pokémon can ever hope to catch a fleeing Grovyle however fast they may be.",https://scrapeme.live/shop/Grovyle/,16
Ho-oh,£91.00,91.0,2198,228 in stock,228,Pokemon | Rainbow,ho-oh | Pressure | Rainbow,Pokemon | Rainbow | ho-oh | Pressure,4,Ho-Oh’s feathers glow in seven colors depending on the angle at which they are struck by light. These feathers are said to bring happiness to the bearers. This Pokémon is said to live at the foot of a rainbow.,https://scrapeme.live/shop/Ho-oh/,16
Lugia,£86.00,86.0,2564,57 in stock,57,Diving | Pokemon,Diving | lugia | Pressure,Diving | Pokemon | lugia | Pressure,4,"Lugia’s wings pack devastating power—a light fluttering of its wings can blow apart regular houses. As a result, this Pokémon chooses to live out of sight deep under the sea.",https://scrapeme.live/shop/Lugia/,16
Marshtomp,£152.00,152.0,6721,258 in stock,258,Mud Fish | Pokemon,marshtomp | Mud Fish | Torrent,Mud Fish | Pokemon | marshtomp | Torrent,4,"Marshtomp is much faster at traveling through mud than it is at swimming. This Pokémon’s hindquarters exhibit obvious development, giving it the ability to walk on just its hind legs.",https://scrapeme.live/shop/Marshtomp/,16
Mightyena,£175.00,175.0,4220,173 in stock,173,Bite | Pokemon,Bite | Intimidate | mightyena,Bite | Pokemon | Intimidate | mightyena,4,Mightyena travel and act as a pack in the wild. The memory of its life in the wild compels the Pokémon to obey only those Trainers that it recognizes to possess superior skill.,https://scrapeme.live/shop/Mightyena/,16
Mudkip,£140.00,140.0,5363,193 in stock,193,Mud Fish | Pokemon,Mud Fish | mudkip | Torrent,Mud Fish | Pokemon | mudkip | Torrent,4,"In water, Mudkip breathes using the gills on its cheeks. If it is faced with a tight situation in battle, this Pokémon will unleash its amazing power—it can crush rocks bigger than itself.",https://scrapeme.live/shop/Mudkip/,16
Poochyena,£130.00,130.0,4801,265 in stock,265,Bite | Pokemon,Bite | poochyena | Run Away,Bite | Pokemon | poochyena | Run Away,4,Poochyena is an omnivore—it will eat anything. A distinguishing feature is how large its fangs are compared to its body. This Pokémon tries to intimidate its foes by making the hair on its tail bristle out.,https://scrapeme.live/shop/Poochyena/,16
Pupitar,£114.00,114.0,4140,221 in stock,221,Hard Shell | Pokemon,Hard Shell | pupitar | Shed Skin,Hard Shell | Pokemon | pupitar | Shed Skin,4,Pupitar creates a gas inside its body that it compresses and forcefully ejects to propel itself like a jet. The body is very durable—it avoids damage even if it hits solid steel.,https://scrapeme.live/shop/Pupitar/,16
Sceptile,£37.00,37.0,4619,159 in stock,159,Forest | Pokemon,Forest | Overgrow | sceptile,Forest | Pokemon | Overgrow | sceptile,4,Sceptile has seeds growing on its back. They are said to be bursting with nutrients that revitalize trees. This Pokémon raises the trees in a forest with loving care.,https://scrapeme.live/shop/Sceptile/,16
Swampert,£144.00,144.0,9105,113 in stock,113,Mud Fish | Pokemon,Mud Fish | swampert | Torrent,Mud Fish | Pokemon | swampert | Torrent,4,"Swampert predicts storms by sensing subtle differences in the sounds of waves and tidal winds with its fins. If a storm is approaching, it piles up boulders to protect itself.",https://scrapeme.live/shop/Swampert/,16
Torchic,£28.00,28.0,5952,290 in stock,290,Chick | Pokemon,Blaze | Chick | torchic,Chick | Pokemon | Blaze | torchic,4,Torchic has a place inside its body where it keeps its flame. Give it a hug—it will be glowing with warmth. This Pokémon is covered all over by a fluffy coat of down.,https://scrapeme.live/shop/Torchic/,16
Treecko,£96.00,96.0,4817,93 in stock,93,Pokemon | Wood Gecko,Overgrow | treecko | Wood Gecko,Pokemon | Wood Gecko | Overgrow | treecko,4,"Treecko is cool, calm, and collected—it never panics under any situation. If a bigger foe were to glare at this Pokémon, it would glare right back without conceding an inch of ground.",https://scrapeme.live/shop/Treecko/,16
